ticker,name,company_id,publisher_status_id,company_type_id,industry_groups_id,company_nature_id,created_at,audited
نگین منگنز سپاهان,نگین منگنز سپاهان,811127.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
نماد بازار,صندوق سرمایه گذاری اختصاصی بازارگردانی نماد صنعت و معدن,46430246.0,3,1,46,1000002,2025-10-29 09:11:47,False
نماد کوثر,توسعه نماد کوثر,810810.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نمایشگاه اصفهان,نمایشگاه های بین المللی استان اصفهان ,751086.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
نمایشگاه جنوبشرق,نمایشگاه بین المللی جنوبشرق,791270.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
نمایشگاه مشهد,نمایشگاه بین المللی مشهد,751120.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
نمایشگاه های دائمی چهار فصل استان کهگیلویه و بویر احمد,نمایشگاههای دائمی چهار فصل استان کهگیلویه و بویراحمد,811764.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نمایشگاههای بین المللی جمهوری اسلامی ایران,نمایشگاههای بین المللی جمهوری اسلامی ایران,810192.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
نمایشگاههای میراث فرهنگی و گردشگری ایران,نمایشگاههای میراث فرهنگی و گردشگری ایران,812071.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نمایندگی بیمه ایران خودرو,نمایندگی بیمه ایران خودرو,812391.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نمایندگی بیمه فردا,نمایندگی بیمه فردا,812064.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نمایندگی های کشتیرانی بنیاد,نمایندگیهای کشتیرانی بنیاد,811597.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نمخمل,کارخانجات مخمل و ابریشم کاشان,171158.0,1,1,17,1000000,2025-10-29 09:11:47,False
نمرینو,کارخانجات ایران مرینوس,171104.0,1,0,17,1000000,2025-10-29 09:11:47,False
نمودار تبریز مهندسین مشاور,نمودار تبریز,751204.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
واسط آبان,واسط مالی آبان,46619317.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط آدر 4,واسط مالی آذر چهارم,46430663.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط اردیبهشت,واسط مالی اردیبهشت,46619304.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط بهمن 4,واسط مالی بهمن چهارم,46430299.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط تیر,واسط مالی تیر,46619309.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط خرداد,واسط مالی خرداد,46619307.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط خرداد 4,واسط مالی خرداد چهارم,46430298.0,3,1,46,1000002,2025-10-29 09:11:47,False
نهاد واسط دی,واسط مالی دی,46619321.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط دی 4,واسط مالی دی چهارم,46430300.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط شهریور,واسط مالی شهریور,46619313.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط فروردین,واسط مالی فروردین,46619301.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط مرداد,واسط مالی مرداد,46619311.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط مرداد 4,واسط مالی مرداد چهارم,46430618.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط مرداد 5,واسط مالی مرداد پنجم,46430696.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط مهر,واسط مالی مهر,46619315.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط مهر4,واسط مالی مهر چهارم,46430662.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط اردیبهشت 2,واسط مالی اردیبهشت دوم,46619306.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط اردیبهشت 1,واسط مالی اردیبهشت یکم,46619305.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط تیر 1,واسط مالی تیر یکم,46619310.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط خرداد 1,واسط مالی خرداد یکم,46619308.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط شهریور 1,واسط مالی شهریور یکم,46619314.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط مرداد 1,واسط مالی مرداد یکم,46619312.0,3,1,46,1000002,2025-10-29 09:11:47,False
واسط مهر 1,واسط مالی مهر یکم,46619316.0,3,1,46,1000002,2025-10-29 09:11:47,False
نهال,طلای سرخ نو ویرا,46430714.0,3,1,46,1000002,2025-10-29 09:11:47,False
نهایت نگر بازار,صندوق سرمایه گذاری اختصاصی بازارگردانی نهایت نگر ,46430690.0,3,1,46,1000002,2025-10-29 09:11:47,False
نو آوران توسعه ملی,نو آوران توسعه ملی,810716.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نو اندیشان کشت و صنعت تدبیر,نو اندیشان کشت و صنعت تدبیر,810864.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نوآفرین بازار,اختصاصی بازارگردانی حامی نوآفرین,46431001.0,3,1,46,1000002,2025-10-29 09:11:47,False
مدیریت سبا,نوآوران مدیریت سبا,791001.0,4,1,-1,1000005,2025-10-29 09:11:47,False
نوآوران سبز,نوآوران صنعت سبز پارس,751238.0,4,1,-1,1000000,2025-10-29 09:11:47,False
نوآوری و کارآفرینی آرمانی شریف,نوآوری و کارآفرینی آرمانی شریف,811931.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نواندیشان طرح و نظارت امداد,نو اندیشان طرح و نظارت امداد,811690.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نواندیشان نفیس,سبدگردان نواندیشان نفیس,46430811.0,3,1,46,1000002,2025-10-29 09:11:47,False
نواندیشان کرمان,سرمایه گذاری نواندیشان کرمان,791369.0,4,-1,-1,1000002,2025-10-29 09:11:47,False
نورد و لوله سپنتا اهواز,نورد و لوله سپنتا اهواز,810460.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نورد و لوله سپنتا مرند,نورد و لوله سپنتا مرند,810823.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
نوردکاران کویر,نورد و آلیاژ کاران کویر ,791298.0,4,-1,-1,1000000,2025-10-29 09:11:47,False
نوری,پتروشیمی نوری,441127.0,1,0,44,1000000,2025-10-29 09:11:47,False
خنور,نور ایستا پلاستیک,343031.0,1,1,34,1000000,2025-10-29 09:11:47,False
نوسازی سپهر پی چین,نوسازی سپهر پی چین,811365.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نوسازی عباس آباد,نوسازی عباس آباد,751054.0,4,-1,-1,1000001,2025-10-29 09:11:47,False
نوسازی و عمران اکباتان,نوسازی و عمران اکباتان,811443.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نوویرا بازار,اختصاصی بازارگردانی گسترش نو ویرا,46430711.0,3,1,46,1000002,2025-10-29 09:11:47,False
نوویرا ثابت,زمرد نو ویرا ذوب آهن,46430644.0,3,1,46,1000002,2025-10-29 09:11:47,False
نوید بازار,اختصاصی بازارگردانی توازن نوید,46430855.0,3,1,46,1000002,2025-10-29 09:11:47,False
نوید پارس,توسعه صنعتی و معدنی کانی نوید پارس,791025.0,4,1,-1,1000000,2025-10-29 09:11:47,False
نوید ثابت,ثبات نوید,46430983.0,3,1,46,1000002,2025-10-29 09:11:47,False
نوید ستاره تجارت کیش,نوید ستاره تجارت کیش,811235.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نوین الکترود اردکان,نوین الکترود اردکان,811879.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نوین مهر 92,نوین مهر نود و دو (در حال تصفیه) ,810529.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نیان,نیان الکترونیک,263001.0,1,1,26,1000000,2025-10-29 09:11:47,False
نیپک,مهندسی و ساخت فرآوری صنایع غیر آهنی مفرغ ساز,791291.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
نیر پارس,نیر پارس,812325.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نیرو,نیرو سرمایه,311001.0,1,1,31,1000002,2025-10-29 09:11:47,False
نیرو صبا,نیرو آتیه صبا,791081.0,4,1,-1,1000000,2025-10-29 09:11:47,False
نیرو صنعت سرچشمه,نیرو صنعت سرچشمه ,791283.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
نیرو گستر سیرجان,نیرو گستر سیرجان,771026.0,4,-1,77,1000000,2025-10-29 09:11:47,False
نیروگاه سیکل ترکیبی پرتو انرژی آذر ارس,نیروگاه سیکل ترکیبی پرتو انرژی آذر ارس,811096.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
نیروگاه سیکل ترکیبی سپهر زواره اصفهان,نیروگاه سیکل ترکیبی سپهر زواره اصفهان,811338.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
نیروگاه سیکل ترکیبی کیش,نیرورگاه سیکل ترکیبی کیش,810988.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
نیروگاهی سیکل ترکیبی کرمانیان,نیروگاهی سیکل ترکیبی کرمانیان,812003.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نیروگاهی مفید انرژی,نیروگاهی مفید انرژی,811573.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نیلسان کیش,نیل سان کیش,791142.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
نیلگون رنگدانه زنجان,نیلگون رنگدانه زنجان,811572.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نیلی,نیلی دماوند,46430926.0,3,0,46,1000002,2025-10-29 09:11:47,False
نیک اندیش,نیک اندیش اصفهان,751094.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
نیک اندیشان انرژی مهام شرق,نیک اندیشان انرژی مهام شرق,811992.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نیک قشم,صنایع پترو شیمی بین الملل قشم,791202.0,-1,1,-1,1000000,2025-10-29 09:11:47,False
نیکان بازار,اختصاصی بازارگردانی نیکان,46430803.0,3,1,46,1000002,2025-10-29 09:11:47,False
نیکوکاری کنترل سرطان ایرانیان,نیکوکاری کنترل سرطان ایرانیان,771141.0,4,-1,77,1000005,2025-10-29 09:11:47,False
نیکی بازار,اختصاصی بازارگردانی توسعه سهام نیکی,46430675.0,3,1,46,1000002,2025-10-29 09:11:47,False
نکا چوب,سهامی نکا چوب,810516.0,-1,-1,-1,1000008,2025-10-29 09:11:47,False
نکاران,فنی مهندسی نگهداشت کاران,751337.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
هادیان شهر تهران,هادیان شهر تهران,791441.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
هامرز,اعتماد هامرز,46430809.0,3,0,46,1000002,2025-10-29 09:11:47,False
هامرز بازار,اختصاصی بازارگردانی یکم هامرز,46430743.0,3,1,46,1000002,2025-10-29 09:11:47,False
هامرز ثابت,در اوراق بهادار با درآمد ثابت آسایش هامرز,46431093.0,3,1,46,1000002,2025-10-29 09:11:47,False
وهامو,سرمایه گذاری هامون سپاهان,46499070.0,3,1,46,1000002,2025-10-29 09:11:47,False
هامون,ثروت هامون,46431022.0,3,0,46,1000002,2025-10-29 09:11:47,False
هامون گستر اصفهان,هامون گستر اصفهان,811222.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هامون کیش,سرمایه گذاری هامون کیش,751360.0,4,1,-1,1000000,2025-10-29 09:11:47,False
هانیکو,هامون نایزه,289910.0,1,1,28,1000000,2025-10-29 09:11:47,False
های وب,داده گستر عصر نوین,731003.0,1,0,73,1000005,2025-10-29 09:11:47,False
هپکو اراک,تولید تجهیزات سنگین ایمن رسا,751243.0,4,1,-1,1000000,2025-10-29 09:11:47,False
هتل بین المللی پارسیان آزادی,هتل بین المللی پارسیان آزادی,811474.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هتل بین المللی پارسیان استقلال,هتل بین المللی پارسیان استقلال,811475.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هتل پارس اصفهان,هتل پارس اصفهان,810896.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هتل پارسیان خرم آباد,هتل پارسیان خرم آباد,811601.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هتل پارسیان خرم آباد (در دست احداث),هتل پارسیان خرم آباد,811601.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هتل پارسیان سنندج,هتل پارسیان سنندج,811600.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هتل پارسیان سنندج (در دست احداث),هتل پارسیان سنندج,811600.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هتل پارسیان عالی قاپو,هتل پارسیان عالی قاپو,811476.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هتل پارسیان کوثر تهران,هتل پارسیان کوثر تهران,811473.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هتل خورشید هشتم ریوف کوثر,هتل خورشید هشتم رئوف کوثر,810816.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هتلهای بین المللی پارسیان,هتلهای بین المللی پارسیان,811599.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هجرت,پخش هجرت,439909.0,1,1,43,1000005,2025-10-29 09:11:47,False
هدف بازار,اختصاصی بازارگردانی هدف,46430778.0,3,1,46,1000002,2025-10-29 09:11:47,False
هربی فارمد,هربی فارمد,810856.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هرمز,فولاد هرمزگان جنوب,271009.0,1,1,27,1000000,2025-10-29 09:11:47,False
هرمز آبدال,تامین آب هرمز ابدال,751259.0,4,1,-1,1000000,2025-10-29 09:11:47,False
هرمز انرژی,هرمز انرژی,810800.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هرمز پاسارگاد,فرآورده های قیری هرمز پاسارگاد,751376.0,4,1,-1,1000000,2025-10-29 09:11:47,False
هزار,خدماتی بازرگانی هزار کرمان,771005.0,4,-1,77,1000005,2025-10-29 09:11:47,False
هفت حوض,توسعه گردشگری شهرداری مشهد,751154.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
هفردا,راهیابان فردا,452201.0,1,-1,45,1000005,2025-10-29 09:11:47,False
هگمتانه,صنایع پتروشیمی هگمتانه,449903.0,1,1,44,1000000,2025-10-29 09:11:47,False
هلال فردوس,تفریحی و آب درمانی هلال فردوس ایران,751118.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
هلال گستر بناب,هلال گستر بناب,751131.0,4,-1,-1,1000001,2025-10-29 09:11:47,False
هلد آبان,گروه خدمات بازار سرمایه آبان,46431068.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد آتیه,سرمایه گذاری آتیه مداران,46430818.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد آرمان,سرمایه گذاری معین سرافراز آرمان,0.0,3,1,-1,1000002,2025-10-29 09:11:47,False
هلد آرمان آتی,گروه خدمات بازار سرمایه آرمان آتی,46430667.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد آریا,سرمایه گذاری راهبرد آریا,46431097.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد آسیا,توسعه انرژی تجارت آسیا,46420005.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد آشنا,گروه خدمات بازار سرمایه سهم آشنا,46430620.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد ابتکار,سرمایه گذاری وتوسعه صنعتی نیوان ابتکار,46420017.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد آگاه,گروه خدمات بازار سرمایه آگاه,46431089.0,3,1,46,1000002,2025-10-29 09:11:47,False
وپایا,سرمایه گذاری پایا تدبیر پارسا,6591157.0,1,1,65,1000002,2025-10-29 09:11:47,False
امیران,گروه سرمایه گذاری امیر,5699100.0,1,1,56,1000002,2025-10-29 09:11:47,False
هلد اهتمام,سرمایه گذاری اهتمام ایرانیان,46430859.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد ایران,سرمایه گذاری ایران,46420018.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد ایرانیان,گروه اقتصاد حکمت ایرانیان,46420032.0,3,1,46,1000002,2025-10-29 09:11:47,False
ومپنا,گروه مدیریت نیروگاهی ایرانیان مپنا,401097.0,1,1,40,1000002,2025-10-29 09:11:47,False
شوینده,مدیریت صنعت شوینده توسعه صنایع بهشهر,442404.0,1,0,44,1000002,2025-10-29 09:11:47,False
هلد پاداش,گروه خدمات بازار سرمایه پاداش,46431094.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد پارسیان,گروه مالی پارسیان,46430630.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد پاسارگاد,گروه خدمات بازار سرمایه پاسارگاد,46431074.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد پایندگان,گروه توسعه اقتصادی پایندگان,46430656.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد پترو,پترو فرهنگ,,3,1,-1,1000002,2025-10-29 09:11:47,False
هلد پیشرو,مالی و سرمایه گذاری پیشرو ایران,46420001.0,3,1,46,1000002,2025-10-29 09:11:47,False
تجلی,تجلی توسعه معادن و فلزات,139904.0,1,1,13,1000002,2025-10-29 09:11:47,False
هلد ترغیب,گروه سرمایه گذاری ترغیب صنعت ایران,46431203.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد تعاون,گروه مالی توسعه تعاون,46420024.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد شهرسازان طوس,سرمایه گذاری شهرسازان دشت طوس,46430891.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد توسعه خراسان,سرمایه گذاری توسعه صنعت ومعدن خراسان,46430863.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد ثروت فدک,گروه سرمایه گذاری ثروت فدک,46431211.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد جهاد تعاون,جهاد تعاون استان خراسان,46430892.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد خاورمیانه,گروه مالی طاووس خاورمیانه,46430954.0,3,1,46,1000002,2025-10-29 09:11:47,False
دانایان,گروه مالی دانایان,5699109.0,1,1,56,1000002,2025-10-29 09:11:47,False
هلد درخشان نوین,تامین آتیه درخشان نوین,46430929.0,3,1,46,1000002,2025-10-29 09:11:47,False
واقتصادی دی,گروه مالی و اقتصادی دی,46430927.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد رازی,سرمایه گذاری گروه صنعتی رازی,46430263.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد رسام,رسام فناوری پایا,46431156.0,3,1,46,1000002,2025-10-29 09:11:47,False
ورسا,گروه سرمایه گذاری رفاه اندیش سرمایه انسانی صنعت و معدن,5699110.0,1,1,56,1000002,2025-10-29 09:11:47,False
هلد زر اندیشان,تک زر اندیشان نو آور,66430958.0,3,1,66,1000002,2025-10-29 09:11:47,False
وسرمایه ,سرمایه گذاری دنیای سرمایه ایرانیان,5699104.0,1,1,56,1000002,2025-10-29 09:11:47,False
سلیم,سرمایه گذاری سلیم,569996.0,1,1,56,1000002,2025-10-29 09:11:47,False
هلد سمند,سرمایه گذاری سمند,46420002.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد شیمیایی,سرمایه گذاری توسعه صنعت شیمیایی,46420008.0,3,1,46,1000002,2025-10-29 09:11:47,False
نماد,گروه مالی نماد غدیر,5699106.0,1,0,56,1000002,2025-10-29 09:11:47,False
هلد فدک,ارزش آفرینان فدک,46430900.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد فرشتگان,گروه سرمایه گذاری واقتصاد فرشتگان,46420030.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد فیروزه,گروه توسعه مالی فیروزه,,3,1,-1,1000002,2025-10-29 09:11:47,False
کیانا,گروه مالی کیان,569999.0,1,0,56,1000002,2025-10-29 09:11:47,False
هلد گنجینه پارت,گروه خدمات بازار سرمایه گنجینه پارت,46431026.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد لیان,گروه پیشگامان اعتماد لیان ایرانیان,,3,1,-1,1000002,2025-10-29 09:11:47,False
هلد مفید,گروه خدمات بازار سرمایه مفید,46430275.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد ملت,گروه مالی ملت,46420025.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد ملل,گروه مالی ملل,46430931.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد میلاد,گروه سرمایه گذاری و مدیریت مالی میلاد شهر,46420028.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد نهایت نگر,گروه خدمات بازار سرمایه نهایت نگر,46430771.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد نوین,گروه صنعت سلولزی تأمین گستر نوین,46420031.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد نیکان,گروه مالی رایا نیکان,46431005.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد کارآفرین,گروه مالی کار آفرین,46420014.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد کارآمد,گروه مالی پیشگامان کارآمد,46431004.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد کاریز,گروه مالی فردای کاریز,46431199.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد کاریزما,گروه خدمات بازار سرمایه کاریزما,46430621.0,3,1,46,1000002,2025-10-29 09:11:47,False
هلد فولاد,گروه توسعه فراگیر فولاد خوزستان,,3,1,-1,1000002,2025-10-29 09:11:47,False
هلی کوپتری آوا,هلی کوپتری آوا سلامت,751157.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
هلیکوپتری ایران,هلیکوپتری ایران,811847.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هم وزن,قابل معامله شاخصی کیان,46430842.0,3,1,46,1000002,2025-10-29 09:11:47,False
هماتک,مهندسی تعمیر و نگهداری هواپیما هما تک,791368.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
همای,همای آگاه,46430752.0,3,1,46,1000002,2025-10-29 09:11:47,False
همتا,مانا ثروت پویا,46431159.0,3,0,46,1000002,2025-10-29 09:11:47,False
همدانیان اصفهان,توسعه و احداث همدانیان اصفهان,771042.0,4,-1,77,1000000,2025-10-29 09:11:47,False
همراستا نوآوران سامان,هم راستا نوآوران سامان,811129.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
همراه خودرو سایپا,همراه خودرو سایپا,812044.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
همشهری,همشهری,751030.0,4,1,-1,1000005,2025-10-29 09:11:47,False
همشهری تبریز,خدماتی شش هزار و چهار صد و هشتاد و نه همشهری تبریز,751117.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
همگام,همگام آشنا ایرانیان,46431075.0,3,1,46,1000002,2025-10-29 09:11:47,False
همگامان مس,شرکت خدمات فنی و مهندسی همگامان مس ,791261.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
بوطن,گروه هموطن,519091.0,1,-1,51,1000005,2025-10-29 09:11:47,False
شجی هرمز,پالایش نفت جی هرمز,791042.0,4,-1,-1,1000000,2025-10-29 09:11:47,False
همیار گهر حدید سیرجان,همیار گهر حدید سیرجان,812388.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
سیستم,همکاران سیستم,722001.0,1,0,72,1000005,2025-10-29 09:11:47,False
همکاران پی کاد,همکاران پی کاد,811097.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هنر آفرینان تمدن,هنر آفرینان تمدن,811039.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هنرهای تصویری سوره,هنرهای تصویری سوره,811936.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
ههما,گروه هتل های هما,751011.0,4,1,-1,1000005,2025-10-29 09:11:47,False
هواپیمائی فارس ایر قشم,هواپیمائی فارس ایر قشم,811848.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هواپیمایی پرواز قشم,هواپیمایی پرواز قشم,812199.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هواپیمایی جمهوری اسلامی ایران,هواپیمایی جمهوری اسلامی ایران,810177.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
هواپیمایی خدمات ویژه,هواپیمایی خدمات ویژه,810082.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
هواپیمایی ماهان,هواپیمایی ماهان,771013.0,4,-1,77,1000000,2025-10-29 09:11:47,False
هواپیمایی نفت,هواپیمایی نفت ایران,791024.0,4,1,-1,1000005,2025-10-29 09:11:47,False
هوپاد صنعت ماشین سازی اراک,هوپاد صنعت ماشین سازی اراک,812147.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هوشمند,شاخصی شفق رابین,46431175.0,3,0,46,1000002,2025-10-29 09:11:47,False
هوشیار,سهامی هوش تصمیم,46430980.0,3,1,46,1000002,2025-10-29 09:11:47,False
هولدینگ توسعه سورینت قشم,هولدینگ توسعه سورینت قشم,811925.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هومان,پناه ثروت هومان,46431095.0,3,1,46,1000002,2025-10-29 09:11:47,False
هومان بازار,اختصاصی بازارگردانی هومان,46431128.0,3,1,46,1000002,2025-10-29 09:11:47,False
هومان ژیوار پوپک,هومان ژیوار پوپک,811674.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هیات امنای صرفه جویی ارزی در معالجه بیماران,هیات امنای صرفه جویی ارزی در معالجه بیماران,751444.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
هیراد آپامه,هیراد آپامه,811275.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
هیرکانیا بازار,اختصاصی بازارگردانی فناوری هیرکانیا,46430853.0,3,1,46,1000002,2025-10-29 09:11:47,False
هیوا,ثروت هیوا,46430868.0,3,1,46,1000002,2025-10-29 09:11:47,False
و آداک پرسو,سرمایه گذاری آداک پرسو,46431027.0,3,1,46,1000002,2025-10-29 09:11:47,False
و اریکه,سرمایه گذاری اریکه دماوند,46431028.0,3,1,46,1000002,2025-10-29 09:11:47,False
و اوراق بهادار حافظ,سرمایه گذاری اوراق بهادار حافظ,46431160.0,3,1,46,1000002,2025-10-29 09:11:47,False
و بیدار,سرمایه گذاری اقتصاد بیدار,46431216.0,3,1,46,1000002,2025-10-29 09:11:47,False
و بین الملل انرژی پاسارگاد,سرمایه گذاری بین الملل انرژی پاسارگاد,46431181.0,3,1,46,1000002,2025-10-29 09:11:47,False
و پول و سرمایه,سرمایه گذاری همراه پول و سرمایه,46431079.0,3,1,46,1000002,2025-10-29 09:11:47,False
وتوسکا,سرمایه گذاری توسعه توکا,569943.0,1,1,56,1000002,2025-10-29 09:11:47,False
و راهبرد مبین,سرمایه گذاری راهبرد مبین ایرانیان,46431206.0,3,1,46,1000002,2025-10-29 09:11:47,False
وسپاهان,سرمایه گذاری پویندگان سرمایه سپاهان,5699105.0,1,1,56,1000002,2025-10-29 09:11:47,False
و سفیران یزد,سرمایه گذاری سفیران بهار یزد,46431192.0,3,1,46,1000002,2025-10-29 09:11:47,False
و سهند,سرمایه گذاری سرمایه گستر سهند,46430280.0,3,1,46,1000002,2025-10-29 09:11:47,False
و مهرگان پارس,سرمایه گذاری مهرگان سرمایه پارس,46431183.0,3,1,46,1000002,2025-10-29 09:11:47,False
و نو ویرا,سرمایه گذاری نو ویرا,46430710.0,3,1,46,1000002,2025-10-29 09:11:47,False
وآبید,سرمایه گذاری آبید,46431116.0,3,1,46,1000002,2025-10-29 09:11:47,False
وآتوس,گروه سرمایه گذاری توسکا,569983.0,1,1,56,1000002,2025-10-29 09:11:47,False
وآتیه,سرمایه گذاری آتیه صبا,46499048.0,3,1,46,1000002,2025-10-29 09:11:47,False
